method,pi,piN,piNpiS,piS,seqname,slice_start,slice_stop,type,piNorS,piNSsite
NG86,0.0,0.0,0.0,0.0,ND2,204,205,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,205,206,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,206,207,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,207,208,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,208,209,observed,,
NG86,0.18518518518518517,0.15925190750457266,-0.477755722513718,-0.3333333333333333,ND2,209,210,observed,piS,209.0
NG86,0.0,0.0,0.0,0.0,ND2,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,211,212,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,212,213,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,214,215,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,215,216,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,216,217,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,217,218,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,218,219,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,219,220,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,220,221,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,221,222,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,222,223,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,223,224,observed,piS,223.0
NG86,0.0,0.0,0.0,0.0,ND2,224,225,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,225,226,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,226,227,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,227,228,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,228,229,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,229,230,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,230,231,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,ND2,231,232,observed,piS,231.0
NG86,0.0,0.0,0.0,0.0,ND2,232,233,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,233,234,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,234,235,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,235,236,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,236,237,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,237,238,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,238,239,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,239,240,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,240,241,observed,,
NG86,0.0,0.0,0.0,0.0,ND2,241,242,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,0,1,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,1,2,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,2,3,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,3,4,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,4,5,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,5,6,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,6,7,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,7,8,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,8,9,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,9,10,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,10,11,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,11,12,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,12,13,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,13,14,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,14,15,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,15,16,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,16,17,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,17,18,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,18,19,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,19,20,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,20,21,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,21,22,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,22,23,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,23,24,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,24,25,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,25,26,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,26,27,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,27,28,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,28,29,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,29,30,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,30,31,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,31,32,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,32,33,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,33,34,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,34,35,observed,piS,34.0
NG86,0.0,0.0,0.0,0.0,COX1,35,36,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,36,37,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,37,38,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,38,39,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,39,40,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,40,41,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,41,42,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,42,43,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,43,44,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,44,45,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,45,46,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,46,47,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,47,48,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,48,49,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,49,50,observed,piS,49.0
NG86,0.0,0.0,0.0,0.0,COX1,50,51,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,51,52,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,52,53,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,53,54,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,54,55,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,55,56,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,56,57,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,57,58,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,58,59,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,59,60,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,60,61,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,61,62,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,62,63,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,63,64,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,64,65,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,65,66,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,66,67,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,67,68,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,68,69,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,69,70,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,70,71,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,71,72,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,72,73,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,73,74,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,74,75,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,75,76,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,76,77,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,77,78,observed,piS,77.0
NG86,0.0,0.0,0.0,0.0,COX1,78,79,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,79,80,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,80,81,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,81,82,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,82,83,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,83,84,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,84,85,observed,piS,84.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,85,86,observed,piS,85.0
NG86,0.0,0.0,0.0,0.0,COX1,86,87,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,87,88,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,88,89,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,89,90,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,90,91,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,91,92,observed,piS,91.0
NG86,0.0,0.0,0.0,0.0,COX1,92,93,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,93,94,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,94,95,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,95,96,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,96,97,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,97,98,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,98,99,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,99,100,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,100,101,observed,piS,100.0
NG86,0.0,0.0,0.0,0.0,COX1,101,102,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,102,103,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,103,104,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,104,105,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,105,106,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,106,107,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,107,108,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,108,109,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,109,110,observed,piS,109.0
NG86,0.0,0.0,0.0,0.0,COX1,110,111,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,111,112,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,112,113,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,113,114,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,114,115,observed,piS,114.0
NG86,0.0,0.0,0.0,0.0,COX1,115,116,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,116,117,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,117,118,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,118,119,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,119,120,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,120,121,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,121,122,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,122,123,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,123,124,observed,piS,123.0
NG86,0.0,0.0,0.0,0.0,COX1,124,125,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,125,126,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,126,127,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,127,128,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,128,129,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,129,130,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,130,131,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,131,132,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,132,133,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,133,134,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,134,135,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,135,136,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,136,137,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,137,138,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,138,139,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,139,140,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,140,141,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,141,142,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,142,143,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,143,144,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,144,145,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,145,146,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,146,147,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,147,148,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,148,149,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,149,150,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,150,151,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,151,152,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,152,153,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,153,154,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,154,155,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,155,156,observed,piS,155.0
NG86,0.0,0.0,0.0,0.0,COX1,156,157,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,157,158,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,158,159,observed,piS,158.0
NG86,0.0,0.0,0.0,0.0,COX1,159,160,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,160,161,observed,piS,160.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,161,162,observed,piS,161.0
NG86,0.0,0.0,0.0,0.0,COX1,162,163,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,163,164,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,164,165,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,165,166,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,166,167,observed,piS,166.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,167,168,observed,piS,167.0
NG86,0.0,0.0,0.0,0.0,COX1,168,169,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,169,170,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,170,171,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,171,172,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,172,173,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,173,174,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,174,175,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,175,176,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,176,177,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,177,178,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,178,179,observed,piS,178.0
NG86,0.0,0.0,0.0,0.0,COX1,179,180,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,180,181,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,181,182,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,182,183,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,183,184,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,184,185,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,185,186,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,186,187,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,187,188,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,188,189,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,189,190,observed,piS,189.0
NG86,0.0,0.0,0.0,0.0,COX1,190,191,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,191,192,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,192,193,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,193,194,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,194,195,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,195,196,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,196,197,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,197,198,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,198,199,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,199,200,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,200,201,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,201,202,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,202,203,observed,piS,202.0
NG86,0.0,0.0,0.0,0.0,COX1,203,204,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,204,205,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,205,206,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,206,207,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,207,208,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,208,209,observed,piS,208.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,209,210,observed,piS,209.0
NG86,0.0,0.0,0.0,0.0,COX1,210,211,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,211,212,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,212,213,observed,piS,212.0
NG86,0.0,0.0,0.0,0.0,COX1,213,214,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,214,215,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,215,216,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,216,217,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,217,218,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,218,219,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,219,220,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,220,221,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,221,222,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,222,223,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,223,224,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,224,225,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,225,226,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,226,227,observed,piS,226.0
NG86,0.0,0.0,0.0,0.0,COX1,227,228,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,228,229,observed,,
NG86,0.1111111111111111,0.0,-0.0,-0.3333333333333333,COX1,229,230,observed,piS,229.0
NG86,0.0,0.0,0.0,0.0,COX1,230,231,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,231,232,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,232,233,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,233,234,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,234,235,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,235,236,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,236,237,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,237,238,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,238,239,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,239,240,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,240,241,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,241,242,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,242,243,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,243,244,observed,piS,243.0
NG86,0.0,0.0,0.0,0.0,COX1,244,245,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,245,246,observed,piS,245.0
NG86,0.0,0.0,0.0,0.0,COX1,246,247,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,247,248,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,248,249,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,249,250,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,250,251,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,251,252,observed,piS,251.0
NG86,0.0,0.0,0.0,0.0,COX1,252,253,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,253,254,observed,piS,253.0
NG86,0.0,0.0,0.0,0.0,COX1,254,255,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,255,256,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,256,257,observed,piS,256.0
NG86,0.0,0.0,0.0,0.0,COX1,257,258,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,258,259,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,259,260,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,260,261,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,261,262,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,262,263,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,263,264,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,264,265,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,265,266,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,266,267,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,267,268,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,268,269,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,269,270,observed,piS,269.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,270,271,observed,piS,270.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,271,272,observed,piS,271.0
NG86,0.0,0.0,0.0,0.0,COX1,272,273,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,273,274,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,274,275,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,275,276,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,276,277,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,277,278,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,278,279,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,279,280,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,280,281,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,281,282,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,282,283,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,283,284,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,284,285,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,285,286,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,286,287,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,287,288,observed,piS,287.0
NG86,0.0,0.0,0.0,0.0,COX1,288,289,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,289,290,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,290,291,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,291,292,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,292,293,observed,piS,292.0
NG86,0.0,0.0,0.0,0.0,COX1,293,294,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,294,295,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,295,296,observed,piS,295.0
NG86,0.0,0.0,0.0,0.0,COX1,296,297,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,297,298,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,298,299,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,299,300,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,300,301,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,301,302,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,302,303,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,303,304,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,304,305,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,305,306,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,306,307,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,307,308,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,308,309,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,309,310,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,310,311,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,311,312,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,312,313,observed,piS,312.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,313,314,observed,piS,313.0
NG86,0.0,0.0,0.0,0.0,COX1,314,315,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,315,316,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,316,317,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,317,318,observed,piS,317.0
NG86,0.0,0.0,0.0,0.0,COX1,318,319,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,319,320,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,320,321,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,321,322,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,322,323,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,323,324,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,324,325,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,325,326,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,326,327,observed,piS,326.0
NG86,0.0,0.0,0.0,0.0,COX1,327,328,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,328,329,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,329,330,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,330,331,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,331,332,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,332,333,observed,piS,332.0
NG86,0.0,0.0,0.0,0.0,COX1,333,334,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,334,335,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,335,336,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,336,337,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,337,338,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,338,339,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,339,340,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,340,341,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,341,342,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,342,343,observed,piS,342.0
NG86,0.0,0.0,0.0,0.0,COX1,343,344,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,344,345,observed,piS,344.0
NG86,0.0,0.0,0.0,0.0,COX1,345,346,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,346,347,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,347,348,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,348,349,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,349,350,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,350,351,observed,,
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,351,352,observed,piS,351.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,352,353,observed,piS,352.0
NG86,0.14814814814814814,0.0,-0.0,-0.4444444444444444,COX1,353,354,observed,piS,353.0
NG86,0.0,0.0,0.0,0.0,COX1,354,355,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,355,356,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,356,357,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,357,358,observed,,
NG86,0.0,0.0,0.0,0.0,COX1,358,359,observed,,
